ds,cutoff,y,AutoARIMA,AutoETS,SeasonalNaive
2017-07-12,2017-06-28,7.551712,7.7118163,7.589563,7.4518223
2017-07-13,2017-06-28,7.6319165,7.7308826,7.5885625,7.506592
2017-07-14,2017-06-28,7.6362696,7.737801,7.6955366,7.7676873
2017-07-15,2017-07-14,7.9370174,7.7656384,7.8266497,7.96346
2017-07-16,2017-07-14,7.9803658,7.766387,7.760979,7.80751
2017-07-17,2017-07-14,7.800982,7.7226906,7.8324466,7.6108527
2017-07-18,2017-07-14,7.6539693,7.7230268,7.7022786,7.6285176
2017-07-19,2017-07-14,7.382746,7.70858,7.59887,7.551712
2017-07-20,2017-07-14,7.6601143,7.705875,7.594476,7.6319165
2017-07-21,2017-07-14,7.7160153,7.7347574,7.7173023,7.6362696
2017-07-22,2017-07-14,7.9905767,7.7527857,7.8263097,7.96346
2017-07-23,2017-07-14,7.7894545,7.741023,7.7607064,7.80751
2017-07-24,2017-07-14,7.6998425,7.7222514,7.832227,7.6108527
2017-07-25,2017-07-14,7.5147996,7.723621,7.7021027,7.6285176
2017-07-26,2017-07-14,7.3815017,7.716521,7.598728,7.551712
2017-07-27,2017-07-14,7.614312,7.722366,7.5943623,7.6319165
2017-07-28,2017-07-14,7.6806374,7.725244,7.717211,7.6362696
2017-07-29,2017-07-14,8.122965,7.736647,7.8262362,7.96346
2017-07-30,2017-07-14,7.999343,7.7356663,7.7606473,7.80751
2017-07-31,2017-07-30,7.943073,7.756121,7.8390894,7.6998425
2017-08-01,2017-07-30,7.824046,7.71389,7.7060223,7.5147996
2017-08-02,2017-07-30,7.712891,7.681289,7.596908,7.3815017
2017-08-03,2017-07-30,7.860185,7.7232447,7.61336,7.614312
2017-08-04,2017-07-30,7.9341555,7.733433,7.733482,7.6806374
2017-08-05,2017-07-30,7.9469714,7.7938814,7.8656363,8.122965
2017-08-06,2017-07-30,8.042056,7.767494,7.7935777,7.999343
2017-08-07,2017-07-30,7.8905826,7.7389383,7.8391895,7.6998425
2017-08-08,2017-07-30,7.6708946,7.7210455,7.7061024,7.5147996
2017-08-09,2017-07-30,7.650645,7.7079616,7.596972,7.3815017
2017-08-10,2017-07-30,7.8578677,7.7294755,7.6134114,7.614312
2017-08-11,2017-07-30,7.9610214,7.735447,7.733523,7.6806374
2017-08-12,2017-07-30,7.759614,7.774602,7.8656693,8.122965
2017-08-13,2017-07-30,7.9412956,7.762811,7.7936044,7.999343
2017-08-14,2017-07-30,7.9355874,7.741699,7.8392105,7.6998425
2017-08-15,2017-07-30,7.7292957,7.7368784,7.7061195,7.5147996
2017-06-29,2017-06-28,8.084808,8.201786,8.178622,8.029636
2017-06-30,2017-06-28,8.363574,8.259167,8.281248,8.253472
2017-07-01,2017-06-28,8.662599,8.240878,8.383448,8.310734
2017-07-02,2017-06-28,8.561649,8.254536,8.260094,8.192035
2017-07-03,2017-06-28,8.390347,8.255491,8.320103,8.173243
2017-07-04,2017-06-28,8.249821,8.236327,8.248975,8.002757
2017-07-05,2017-06-28,7.9504914,8.246646,8.168596,7.889655
2017-07-06,2017-06-28,8.073203,8.264507,8.177532,8.029636
2017-07-07,2017-06-28,8.197642,8.265077,8.2803755,8.253472
2017-07-08,2017-06-28,8.366263,8.272309,8.382749,8.310734
2017-07-09,2017-06-28,8.374348,8.268383,8.259534,8.192035
2017-07-10,2017-06-28,8.192948,8.265967,8.319654,8.173243
2017-07-11,2017-06-28,8.196777,8.277551,8.248616,8.002757
2017-07-12,2017-06-28,7.9976892,8.271241,8.168308,7.889655
2017-07-13,2017-06-28,7.9565725,8.261956,8.177302,8.029636
2017-07-14,2017-06-28,8.328893,8.261392,8.28019,8.253472
2017-07-15,2017-07-14,8.485061,8.263749,8.389336,8.366263
2017-07-16,2017-07-14,8.396187,8.243898,8.272997,8.374348
2017-07-17,2017-07-14,8.237359,8.249339,8.317442,8.192948
2017-07-18,2017-07-14,8.048422,8.241891,8.24669,8.196777
2017-07-19,2017-07-14,7.96836,8.249386,8.155204,7.9976892
2017-07-20,2017-07-14,8.051187,8.239976,8.162532,7.9565725
2017-07-21,2017-07-14,8.25459,8.273654,8.279806,8.328893
2017-07-22,2017-07-14,8.383094,8.271551,8.388466,8.366263
2017-07-23,2017-07-14,8.220949,8.264828,8.272302,8.374348
2017-07-24,2017-07-14,8.132826,8.267834,8.316886,8.192948
2017-07-25,2017-07-14,7.9812126,8.267751,8.246244,8.196777
2017-07-26,2017-07-14,7.9566164,8.266114,8.154848,7.9976892
2017-07-27,2017-07-14,8.250935,8.269744,8.162247,7.9565725
2017-07-28,2017-07-14,8.322557,8.252379,8.279578,8.328893
2017-07-29,2017-07-14,8.606687,8.252985,8.388284,8.366263
2017-07-30,2017-07-14,8.499851,8.256951,8.272156,8.374348
2017-07-31,2017-07-30,8.459348,8.270368,8.302958,8.132826
2017-08-01,2017-07-30,8.436378,8.24318,8.225143,7.9812126
2017-08-02,2017-07-30,8.25034,8.2423115,8.136019,7.9566164
2017-08-03,2017-07-30,8.206716,8.260107,8.157431,8.250935
2017-08-04,2017-07-30,8.306106,8.26744,8.278703,8.322557
2017-08-05,2017-07-30,8.505353,8.291156,8.399204,8.606687
2017-08-06,2017-07-30,8.506838,8.28554,8.278598,8.499851
2017-08-07,2017-07-30,8.316226,8.267214,8.303025,8.132826
2017-08-08,2017-07-30,8.273636,8.266775,8.225198,7.9812126
2017-08-09,2017-07-30,8.118819,8.2646675,8.136063,7.9566164
2017-08-10,2017-07-30,8.37452,8.255269,8.157466,8.250935
2017-08-11,2017-07-30,8.406223,8.251035,8.278731,8.322557
2017-08-12,2017-07-30,8.248294,8.238392,8.399227,8.606687
2017-08-13,2017-07-30,8.417215,8.241328,8.278616,8.499851
2017-08-14,2017-07-30,8.326371,8.251269,8.3030405,8.132826
2017-08-15,2017-07-30,8.423557,8.251472,8.22521,7.9812126
2017-06-29,2017-06-28,0.6931472,1.1434897,1.1112298,0.6931472
2017-06-30,2017-06-28,0.0,1.1602005,1.0735195,1.0986123
2017-07-01,2017-06-28,1.609438,1.2304728,1.1624815,1.609438
2017-07-02,2017-06-28,1.7917595,1.2325953,1.2303857,1.0986123
2017-07-03,2017-06-28,1.609438,1.2457205,1.3656368,1.9459101
2017-07-04,2017-06-28,1.3862944,1.149582,1.206169,1.0986123
2017-07-05,2017-06-28,1.0986123,1.2038374,1.2210789,1.0986123
2017-07-06,2017-06-28,1.3862944,1.1890823,1.1112298,0.6931472
2017-07-07,2017-06-28,1.3862944,1.2051543,1.0735195,1.0986123
2017-07-08,2017-06-28,1.609438,1.2295866,1.1624815,1.609438
2017-07-09,2017-06-28,1.7917595,1.1971343,1.2303857,1.0986123
2017-07-10,2017-06-28,2.0794415,1.2433865,1.3656368,1.9459101
2017-07-11,2017-06-28,1.609438,1.2039479,1.206169,1.0986123
2017-07-12,2017-06-28,1.7917595,1.2020721,1.2210789,1.0986123
2017-07-13,2017-06-28,1.609438,1.2055361,1.1112298,0.6931472
2017-07-14,2017-06-28,1.3862944,1.2049824,1.0735195,1.0986123
2017-07-15,2017-07-14,0.0,1.6042794,1.6293712,1.609438
2017-07-16,2017-07-14,1.7917595,1.6306828,1.6945459,1.7917595
2017-07-17,2017-07-14,1.7917595,1.6404269,1.8220651,2.0794415
2017-07-18,2017-07-14,0.6931472,1.6014006,1.6464045,1.609438
2017-07-19,2017-07-14,0.6931472,1.5989654,1.6582248,1.7917595
2017-07-20,2017-07-14,1.7917595,1.603132,1.5485905,1.609438
2017-07-21,2017-07-14,0.6931472,1.5907454,1.4945687,1.3862944
2017-07-22,2017-07-14,1.609438,1.6049887,1.6293712,1.609438
2017-07-23,2017-07-14,1.3862944,1.6164026,1.6945459,1.7917595
2017-07-24,2017-07-14,1.3862944,1.6303211,1.8220651,2.0794415
2017-07-25,2017-07-14,1.609438,1.6074352,1.6464045,1.609438
2017-07-26,2017-07-14,1.609438,1.6191107,1.6582248,1.7917595
2017-07-27,2017-07-14,0.6931472,1.608791,1.5485905,1.609438
2017-07-28,2017-07-14,0.0,1.5985441,1.4945687,1.3862944
2017-07-29,2017-07-14,1.0986123,1.6056044,1.6293712,1.609438
2017-07-30,2017-07-14,1.9459101,1.6056733,1.6945459,1.7917595
2017-07-31,2017-07-30,2.3025851,1.3450353,1.4565223,1.3862944
2017-08-01,2017-07-30,1.609438,1.2564775,1.2656249,1.609438
2017-08-02,2017-07-30,1.3862944,1.2510464,1.2782583,1.609438
2017-08-03,2017-07-30,1.7917595,1.2439425,1.178084,0.6931472
2017-08-04,2017-07-30,0.6931472,1.1503524,1.087838,0.0
2017-08-05,2017-07-30,1.609438,1.2708851,1.2435145,1.0986123
2017-08-06,2017-07-30,2.0794415,1.3027879,1.355779,1.9459101
2017-08-07,2017-07-30,1.3862944,1.2642947,1.4565223,1.3862944
2017-08-08,2017-07-30,2.5649493,1.27651,1.2656249,1.609438
2017-08-09,2017-07-30,1.3862944,1.2756634,1.2782583,1.609438
2017-08-10,2017-07-30,1.3862944,1.2265497,1.178084,0.6931472
2017-08-11,2017-07-30,1.609438,1.1956241,1.087838,0.0
2017-08-12,2017-07-30,1.609438,1.2513983,1.2435145,1.0986123
2017-08-13,2017-07-30,2.3025851,1.2906249,1.355779,1.9459101
2017-08-14,2017-07-30,1.3862944,1.2604648,1.4565223,1.3862944
2017-08-15,2017-07-30,1.3862944,1.2577152,1.2656249,1.609438
2017-06-29,2017-06-28,6.7129564,7.1773577,7.0991764,6.9884133
2017-06-30,2017-06-28,7.0290875,7.182343,7.135023,7.140453
2017-07-01,2017-06-28,7.4067106,7.229122,7.363919,7.5126176
2017-07-02,2017-06-28,7.587817,7.2652197,7.236813,7.4067106
2017-07-03,2017-06-28,7.5021863,7.203744,7.30456,7.2506356
2017-07-04,2017-06-28,7.113142,7.141892,7.1562614,6.879356
2017-07-05,2017-06-28,6.929517,7.1418557,7.118313,7.1106963
2017-07-06,2017-06-28,7.0647593,7.1753135,7.0988503,6.9884133
2017-07-07,2017-06-28,6.879356,7.1958284,7.1347613,7.140453
2017-07-08,2017-06-28,7.1514854,7.2498956,7.3637085,7.5126176
2017-07-09,2017-06-28,7.4241652,7.240011,7.2366443,7.4067106
2017-07-10,2017-06-28,7.247081,7.2126765,7.304425,7.2506356
2017-07-11,2017-06-28,7.0361485,7.1570473,7.1561527,6.879356
2017-07-12,2017-06-28,7.0157123,7.187414,7.118226,7.1106963
2017-07-13,2017-06-28,6.8394766,7.199891,7.09878,6.9884133
2017-07-14,2017-06-28,7.351158,7.2028294,7.134705,7.140453
2017-07-15,2017-07-14,7.599902,7.20096,7.325259,7.1514854
2017-07-16,2017-07-14,7.58883,7.253112,7.235622,7.4241652
2017-07-17,2017-07-14,7.017506,7.221933,7.2824626,7.247081
2017-07-18,2017-07-14,6.937314,7.1469088,7.119881,7.0361485
2017-07-19,2017-07-14,6.8731637,7.120365,7.0753603,7.0157123
2017-07-20,2017-07-14,7.1372786,7.1184783,7.0378203,6.8394766
2017-07-21,2017-07-14,7.031741,7.151332,7.101791,7.351158
2017-07-22,2017-07-14,7.4211774,7.170443,7.3252068,7.1514854
2017-07-23,2017-07-14,7.650169,7.212303,7.23558,7.4241652
2017-07-24,2017-07-14,7.3683395,7.1854196,7.282429,7.247081
2017-07-25,2017-07-14,6.8669333,7.149152,7.119854,7.0361485
2017-07-26,2017-07-14,7.1428275,7.143478,7.075339,7.0157123
2017-07-27,2017-07-14,6.8319535,7.119989,7.0378027,6.8394766
2017-07-28,2017-07-14,7.0925736,7.1912546,7.101777,7.351158
2017-07-29,2017-07-14,7.5005293,7.1735578,7.3251953,7.1514854
2017-07-30,2017-07-14,7.304516,7.1851373,7.235571,7.4241652
2017-07-31,2017-07-30,7.5196924,7.184833,7.2818756,7.3683395
2017-08-01,2017-07-30,7.2477927,7.117369,7.10104,6.8669333
2017-08-02,2017-07-30,7.095064,7.1399684,7.0767045,7.1428275
2017-08-03,2017-07-30,7.36328,7.1401057,7.0414906,6.8319535
2017-08-04,2017-07-30,7.2327332,7.155457,7.1108165,7.0925736
2017-08-05,2017-07-30,7.551187,7.253513,7.371652,7.5005293
2017-08-06,2017-07-30,7.679251,7.2619357,7.292829,7.304516
2017-08-07,2017-07-30,7.3727465,7.2108026,7.2824636,7.3683395
2017-08-08,2017-07-30,7.0121155,7.1362615,7.1015105,6.8669333
2017-08-09,2017-07-30,7.0066953,7.175637,7.0770817,7.1428275
2017-08-10,2017-07-30,7.1762547,7.1341605,7.0417924,6.8319535
2017-08-11,2017-07-30,7.7811384,7.170679,7.111058,7.0925736
2017-08-12,2017-07-30,7.6152983,7.236203,7.3718457,7.5005293
2017-08-13,2017-07-30,7.407924,7.210993,7.292984,7.304516
2017-08-14,2017-07-30,7.166266,7.189244,7.282588,7.3683395
2017-08-15,2017-07-30,7.2527623,7.17182,7.1016097,6.8669333
2017-06-29,2017-06-28,7.1340938,7.45603,7.3695564,7.2744794
2017-06-30,2017-06-28,7.49276,7.486735,7.4112353,7.4442487
2017-07-01,2017-06-28,7.9759083,7.5170126,7.5881243,7.6415772
2017-07-02,2017-06-28,7.887253,7.498967,7.5270534,7.625595
2017-07-03,2017-06-28,7.761319,7.4726396,7.597475,7.193686
2017-07-04,2017-06-28,7.4295206,7.5074472,7.5410333,7.504942
2017-07-05,2017-06-28,7.194437,7.441401,7.3857093,7.246368
2017-07-06,2017-06-28,7.4324837,7.4689817,7.3694005,7.2744794
2017-07-07,2017-06-28,7.094235,7.488873,7.41111,7.4442487
2017-07-08,2017-06-28,7.4436636,7.506733,7.5880237,7.6415772
2017-07-09,2017-06-28,7.545918,7.5029874,7.526973,7.625595
2017-07-10,2017-06-28,7.4685135,7.459416,7.59741,7.193686
2017-07-11,2017-06-28,7.3920317,7.4933386,7.5409813,7.504942
2017-07-12,2017-06-28,7.2348986,7.4694653,7.3856673,7.246368
2017-07-13,2017-06-28,7.281386,7.489302,7.3693666,7.2744794
2017-07-14,2017-06-28,7.421776,7.4902377,7.4110827,7.4442487
2017-07-15,2017-07-14,7.7367435,7.5259175,7.5925593,7.4436636
2017-07-16,2017-07-14,7.7777925,7.5252905,7.538005,7.545918
2017-07-17,2017-07-14,7.629976,7.5131817,7.594539,7.4685135
2017-07-18,2017-07-14,7.4832444,7.4703546,7.5259748,7.3920317
2017-07-19,2017-07-14,7.1739583,7.446113,7.3678017,7.2348986
2017-07-20,2017-07-14,7.2499256,7.4722424,7.3547416,7.281386
2017-07-21,2017-07-14,7.1623974,7.4404225,7.3973255,7.421776
2017-07-22,2017-07-14,7.6138186,7.474271,7.5924172,7.4436636
2017-07-23,2017-07-14,8.080856,7.485637,7.537891,7.545918
2017-07-24,2017-07-14,7.5827384,7.4827185,7.594448,7.4685135
2017-07-25,2017-07-14,7.3158836,7.4734073,7.525902,7.3920317
2017-07-26,2017-07-14,7.6610565,7.4606376,7.3677435,7.2348986
2017-07-27,2017-07-14,7.003974,7.4655,7.354695,7.281386
2017-07-28,2017-07-14,7.4193807,7.4785376,7.3972883,7.421776
2017-07-29,2017-07-14,7.6463537,7.482729,7.592387,7.4436636
2017-07-30,2017-07-14,7.846199,7.482789,7.537867,7.545918
2017-07-31,2017-07-30,7.8520503,7.517559,7.5970893,7.5827384
2017-08-01,2017-07-30,7.7634463,7.4800105,7.516147,7.3158836
2017-08-02,2017-07-30,7.5611215,7.473236,7.372783,7.6610565
2017-08-03,2017-07-30,7.7752757,7.4410777,7.3368554,7.003974
2017-08-04,2017-07-30,7.286192,7.4581585,7.3913856,7.4193807
2017-08-05,2017-07-30,7.7349963,7.5104117,7.6070843,7.6463537
2017-08-06,2017-07-30,7.6586995,7.567184,7.588754,7.846199
2017-08-07,2017-07-30,7.72312,7.5002294,7.5984864,7.5827384
2017-08-08,2017-07-30,7.5595593,7.473317,7.517272,7.3158836
2017-08-09,2017-07-30,7.234177,7.512372,7.3736897,7.6610565
2017-08-10,2017-07-30,7.3382382,7.4431596,7.3375854,7.003974
2017-08-11,2017-07-30,7.7397943,7.4853673,7.3919735,7.4193807
2017-08-12,2017-07-30,7.8018003,7.5039024,7.6075583,7.6463537
2017-08-13,2017-07-30,7.587817,7.5215936,7.5891356,7.846199
2017-08-14,2017-07-30,7.5616417,7.4917097,7.5987935,7.5827384
2017-08-15,2017-07-30,7.5109777,7.4903984,7.51752,7.3158836
2017-06-29,2017-06-28,0.0,0.065799326,-0.0056555136,0.0
2017-06-30,2017-06-28,0.0,-0.018351221,-0.0069117993,0.0
2017-07-01,2017-06-28,0.0,-0.0052196905,-0.008040977,0.0
2017-07-02,2017-06-28,0.0,0.01726152,-0.009055906,0.0
2017-07-03,2017-06-28,0.0,-0.05005218,-0.009968146,0.0
2017-07-04,2017-06-28,0.0,0.016457671,-0.010788087,0.0
2017-07-05,2017-06-28,0.0,0.03524338,-0.0115250675,0.0
2017-07-06,2017-06-28,0.0,0.039839532,-0.012187482,0.0
2017-07-07,2017-06-28,0.0,0.073765025,-0.0127828745,0.0
2017-07-08,2017-06-28,0.0,0.03803844,-0.013318026,0.0
2017-07-09,2017-06-28,0.0,0.05536809,-0.013799032,0.0
2017-07-10,2017-06-28,0.0,0.041941617,-0.014231371,0.0
2017-07-11,2017-06-28,0.0,0.053021476,-0.014619966,0.0
2017-07-12,2017-06-28,0.0,0.0313683,-0.014969244,0.0
2017-07-13,2017-06-28,0.6931472,0.03828483,-0.015283182,0.0
2017-07-14,2017-06-28,0.0,0.061214406,-0.015565356,0.0
2017-07-15,2017-07-14,0.0,0.079841286,0.18124934,0.0
2017-07-16,2017-07-14,0.0,0.1307686,0.19130303,0.0
2017-07-17,2017-07-14,0.0,0.11646603,0.20033327,0.0
2017-07-18,2017-07-14,0.0,0.2516634,0.20844424,0.0
2017-07-19,2017-07-14,0.0,0.14789966,0.21572953,0.0
2017-07-20,2017-07-14,0.0,0.25823992,0.22227319,0.6931472
2017-07-21,2017-07-14,0.0,0.14233594,0.22815073,0.0
2017-07-22,2017-07-14,0.0,0.23735711,0.23342992,0.0
2017-07-23,2017-07-14,0.0,0.18210003,0.23817171,0.0
2017-07-24,2017-07-14,0.0,0.11492206,0.24243079,0.0
2017-07-25,2017-07-14,0.0,0.20855643,0.2462563,0.0
2017-07-26,2017-07-14,0.0,0.226362,0.2496924,0.0
2017-07-27,2017-07-14,0.0,0.24238935,0.25277868,0.6931472
2017-07-28,2017-07-14,0.6931472,0.17155695,0.2555508,0.0
2017-07-29,2017-07-14,0.0,0.20126818,0.25804073,0.0
2017-07-30,2017-07-14,0.0,0.22175905,0.26027718,0.0
2017-07-31,2017-07-30,0.0,0.096849635,0.11808387,0.0
2017-08-01,2017-07-30,0.0,0.050218157,0.12138275,0.0
2017-08-02,2017-07-30,0.0,0.21708272,0.12434571,0.0
2017-08-03,2017-07-30,0.0,0.04034761,0.12700696,0.0
2017-08-04,2017-07-30,0.0,0.2010889,0.12939723,0.6931472
2017-08-05,2017-07-30,0.0,0.09385605,0.13154408,0.0
2017-08-06,2017-07-30,0.6931472,0.17337917,0.13347235,0.0
2017-08-07,2017-07-30,0.0,0.14520659,0.13520426,0.0
2017-08-08,2017-07-30,0.0,0.06517401,0.1367598,0.0
2017-08-09,2017-07-30,0.0,0.14105065,0.13815697,0.0
2017-08-10,2017-07-30,0.0,0.17459339,0.13941185,0.0
2017-08-11,2017-07-30,0.0,0.18289553,0.14053896,0.6931472
2017-08-12,2017-07-30,0.0,0.10486784,0.14155129,0.0
2017-08-13,2017-07-30,0.0,0.12434466,0.14246054,0.0
2017-08-14,2017-07-30,0.0,0.15185073,0.14327721,0.0
2017-08-15,2017-07-30,0.0,0.13945147,0.14401072,0.0
2017-06-29,2017-06-28,7.809541,7.701489,7.6728363,7.5786567
2017-06-30,2017-06-28,7.6520705,7.7105603,7.6823716,7.6043963
2017-07-01,2017-06-28,8.088562,7.7180357,7.7217526,7.7034593
2017-07-02,2017-06-28,8.395703,7.7518344,7.715819,7.9769387
2017-07-03,2017-06-28,7.9412956,7.7297654,7.840371,7.7993436
2017-07-04,2017-06-28,7.9109573,7.73052,7.759185,7.759187
2017-07-05,2017-06-28,7.770223,7.7017107,7.682152,7.63868
2017-07-06,2017-06-28,7.792349,7.706702,7.6728363,7.5786567
2017-07-07,2017-06-28,7.6009026,7.707652,7.6823716,7.6043963
2017-07-08,2017-06-28,8.02715,7.715115,7.7217526,7.7034593
2017-07-09,2017-06-28,8.113726,7.7314167,7.715819,7.9769387
2017-07-10,2017-06-28,7.920083,7.7208576,7.840371,7.7993436
2017-07-11,2017-06-28,7.9420066,7.718288,7.759185,7.759187
2017-07-12,2017-06-28,7.872074,7.712128,7.682152,7.63868
2017-07-13,2017-06-28,7.8387375,7.7167315,7.6728363,7.5786567
2017-07-14,2017-06-28,7.704361,7.717068,7.6823716,7.6043963
2017-07-15,2017-07-14,7.9345136,7.8669634,7.8704042,8.02715
2017-07-16,2017-07-14,8.233237,7.8977866,7.8687696,8.113726
2017-07-17,2017-07-14,8.095599,7.8557363,7.956568,7.920083
2017-07-18,2017-07-14,7.932003,7.855709,7.8851542,7.9420066
2017-07-19,2017-07-14,7.7328076,7.8433857,7.805071,7.872074
2017-07-20,2017-07-14,7.8826923,7.8403063,7.8023453,7.8387375
2017-07-21,2017-07-14,7.695303,7.81891,7.7972713,7.704361
2017-07-22,2017-07-14,7.925519,7.854372,7.8704042,8.02715
2017-07-23,2017-07-14,8.03948,7.8584247,7.8687696,8.113726
2017-07-24,2017-07-14,8.069343,7.847879,7.956568,7.920083
2017-07-25,2017-07-14,7.871311,7.8498034,7.8851542,7.9420066
2017-07-26,2017-07-14,7.807103,7.8458953,7.805071,7.872074
2017-07-27,2017-07-14,7.962764,7.8425956,7.8023453,7.8387375
2017-07-28,2017-07-14,8.181721,7.8348603,7.7972713,7.704361
2017-07-29,2017-07-14,8.265907,7.842085,7.8704042,8.02715
2017-07-30,2017-07-14,8.473032,7.84262,7.8687696,8.113726
2017-07-31,2017-07-30,8.201935,8.2454815,8.32551,8.069343
2017-08-01,2017-07-30,8.380227,8.207885,8.248147,7.871311
2017-08-02,2017-07-30,8.412722,8.182199,8.165586,7.807103
2017-08-03,2017-07-30,8.024207,8.2058935,8.175423,7.962764
2017-08-04,2017-07-30,8.432507,8.198905,8.170254,8.181721
2017-08-05,2017-07-30,8.397734,8.234011,8.2509575,8.265907
2017-08-06,2017-07-30,8.451481,8.267333,8.263685,8.473032
2017-08-07,2017-07-30,8.169053,8.250315,8.32551,8.069343
2017-08-08,2017-07-30,8.313852,8.224653,8.248147,7.871311
2017-08-09,2017-07-30,8.35491,8.211143,8.165586,7.807103
2017-08-10,2017-07-30,8.098339,8.23139,8.175423,7.962764
2017-08-11,2017-07-30,8.443332,8.245767,8.170254,8.181721
2017-08-12,2017-07-30,8.229511,8.26295,8.2509575,8.265907
2017-08-13,2017-07-30,8.427487,8.28872,8.263685,8.473032
2017-08-14,2017-07-30,8.040769,8.266982,8.32551,8.069343
2017-08-15,2017-07-30,8.196437,8.255459,8.248147,7.871311
2017-06-29,2017-06-28,8.142145,8.131575,8.100627,7.9045653
2017-06-30,2017-06-28,8.153134,8.131443,8.09754,7.998425
2017-07-01,2017-06-28,8.643489,8.154117,8.117322,8.036987
2017-07-02,2017-06-28,8.751947,8.172792,8.081927,8.432464
2017-07-03,2017-06-28,8.401226,8.142925,8.188493,8.086398
2017-07-04,2017-06-28,8.423821,8.166147,8.207648,8.176176
2017-07-05,2017-06-28,8.055517,8.146983,8.132879,8.137316
2017-07-06,2017-06-28,8.055616,8.133619,8.100627,7.9045653
2017-07-07,2017-06-28,7.8093543,8.140123,8.09754,7.998425
2017-07-08,2017-06-28,8.166107,8.140699,8.117322,8.036987
2017-07-09,2017-06-28,8.450213,8.167194,8.081927,8.432464
2017-07-10,2017-06-28,8.095615,8.144996,8.188493,8.086398
2017-07-11,2017-06-28,8.458834,8.150239,8.207648,8.176176
2017-07-12,2017-06-28,7.9191117,8.150024,8.132879,8.137316
2017-07-13,2017-06-28,7.8571877,8.149718,8.100627,7.9045653
2017-07-14,2017-06-28,7.868422,8.149689,8.09754,7.998425
2017-07-15,2017-07-14,8.17099,8.014428,7.99266,8.166107
2017-07-16,2017-07-14,8.432524,8.045454,7.95858,8.450213
2017-07-17,2017-07-14,8.091513,8.003922,8.0300255,8.095615
2017-07-18,2017-07-14,8.078157,8.026216,8.065528,8.458834
2017-07-19,2017-07-14,7.934256,7.968999,7.9660306,7.9191117
2017-07-20,2017-07-14,8.162989,7.965995,7.9435735,7.8571877
2017-07-21,2017-07-14,7.901314,7.9494576,7.9392743,7.868422
2017-07-22,2017-07-14,8.128601,7.9786344,7.99266,8.166107
2017-07-23,2017-07-14,8.340111,7.997243,7.95858,8.450213
2017-07-24,2017-07-14,8.221609,7.9749117,8.0300255,8.095615
2017-07-25,2017-07-14,8.195146,8.000576,8.065528,8.458834
2017-07-26,2017-07-14,7.950849,7.963463,7.9660306,7.9191117
2017-07-27,2017-07-14,8.053527,7.9589343,7.9435735,7.8571877
2017-07-28,2017-07-14,8.274917,7.960815,7.9392743,7.868422
2017-07-29,2017-07-14,8.59018,7.9674196,7.99266,8.166107
2017-07-30,2017-07-14,8.57546,7.968061,7.95858,8.450213
2017-07-31,2017-07-30,8.394054,8.413941,8.470372,8.221609
2017-08-01,2017-07-30,8.701948,8.394962,8.508367,8.195146
2017-08-02,2017-07-30,8.472578,8.374793,8.401268,7.950849
2017-08-03,2017-07-30,8.154866,8.397291,8.394398,8.053527
2017-08-04,2017-07-30,8.267393,8.394232,8.387766,8.274917
2017-08-05,2017-07-30,8.352302,8.425766,8.463632,8.59018
2017-08-06,2017-07-30,8.573462,8.4359865,8.43409,8.57546
2017-08-07,2017-07-30,8.193737,8.421922,8.470372,8.221609
2017-08-08,2017-07-30,8.301645,8.417451,8.508367,8.195146
2017-08-09,2017-07-30,8.229478,8.402763,8.401268,7.950849
2017-08-10,2017-07-30,8.026617,8.409482,8.394398,8.053527
2017-08-11,2017-07-30,8.34418,8.426517,8.387766,8.274917
2017-08-12,2017-07-30,8.11748,8.447227,8.463632,8.59018
2017-08-13,2017-07-30,8.421754,8.444088,8.43409,8.57546
2017-08-14,2017-07-30,8.127095,8.434292,8.470372,8.221609
2017-08-15,2017-07-30,8.365785,8.4333315,8.508367,8.195146
2017-06-29,2017-06-28,0.0,0.19842346,0.22541185,0.0
2017-06-30,2017-06-28,0.0,0.22593671,0.18637224,0.0
2017-07-01,2017-06-28,0.0,0.22975169,0.16734925,0.0
2017-07-02,2017-06-28,0.0,0.3481627,0.20524988,1.0986123
2017-07-03,2017-06-28,0.6931472,0.23035401,0.23885588,0.0
2017-07-04,2017-06-28,0.6931472,0.30473948,0.28591684,0.6931472
2017-07-05,2017-06-28,0.0,0.23036559,0.29806882,0.0
2017-07-06,2017-06-28,0.6931472,0.2516568,0.22541185,0.0
2017-07-07,2017-06-28,0.0,0.25460902,0.18637224,0.0
2017-07-08,2017-06-28,0.0,0.25501838,0.16734925,0.0
2017-07-09,2017-06-28,0.6931472,0.26772398,0.20524988,1.0986123
2017-07-10,2017-06-28,0.0,0.255083,0.23885588,0.0
2017-07-11,2017-06-28,0.0,0.26306462,0.28591684,0.6931472
2017-07-12,2017-06-28,0.0,0.25508425,0.29806882,0.0
2017-07-13,2017-06-28,0.6931472,0.2573688,0.22541185,0.0
2017-07-14,2017-06-28,0.0,0.2576856,0.18637224,0.0
2017-07-15,2017-07-14,0.6931472,0.13756092,0.13048694,0.0
2017-07-16,2017-07-14,0.0,0.23103191,0.17334832,0.6931472
2017-07-17,2017-07-14,0.0,0.15914305,0.2049191,0.0
2017-07-18,2017-07-14,0.0,0.15950362,0.24844423,0.0
2017-07-19,2017-07-14,0.0,0.15955333,0.25895783,0.0
